playerId,player,team,playerposition,age,exp,bye,points,lower,upper,depth chart,2017projection,Insystem,QB_status,Support_status,News_analysts
230,Jerome Felton,FA,RB,31,9,NA,1.572043011,0,2.339476744,,,,,,
2495453,Andre Holmes,BUF,WR,29,6,6,56.80813331,26.12856352,84.210216,,,,,,
2539964,Marquise Goodwin,SF,WR,27,4,11,56.71537658,41.1215753,70.441991,,,,,,
2543794,Crockett Gillmore,BAL,TE,26,3,10,33.07226365,14.6,41.90502733,,,,,,
2534820,Garrett Celek,SF,TE,29,5,11,33.06804476,3.894825681,51.4860346,,,,,,
2495888,Marcedes Lewis,JAC,TE,33,11,8,33.0410615,26,41.38650831,,,,,,
2550284,Trey Burton,PHI,TE,26,3,10,32.90945441,17.00415638,45.96196678,,,,,,
2541834,Josh Hill,NO,TE,27,4,5,32.30896471,19.51415638,42.90941743,,,,,,
2506874,Reggie Bush,FA,RB,32,11,NA,0.924731183,0,1.56744186,,,,,,
2540200,Dion Sims,CHI,TE,26,4,9,31.75802319,20.47476101,42.776393,,,,,,
2495187,Lance Kendricks,GB,TE,29,6,8,30.46979494,11.18345638,46.920479,,,,,,
2539315,Stepfan Taylor,FA,RB,26,4,NA,0.184946237,0,0.275232558,,,,,,
927,Justin Forsett,FA,RB,32,9,NA,0,0,0,,,,,,
2558052,Kenny Golladay,DET,WR,24,0,7,51.7690701,17.91517568,76.8915312,,,,,,
71345,Rashad Jennings,FA,RB,32,8,NA,0,0,0,,,,,,
2557885,Jordan Leggett,NYJ,TE,22,0,11,28.6942011,1.542208505,51.25972036,,,,,,
2530660,Kamar Aiken,IND,WR,28,6,11,51.24525887,21.2022085,84.62344079,,,,,,
497190,Dexter McCluster,FA,RB,29,7,NA,0,0,0,,,,,,
2555214,Laquon Treadwell,MIN,WR,22,1,9,50.29789234,11.16026063,76.82337,,,,,,
2543491,Paul Richardson,SEA,WR,25,3,6,50.19366876,23.25490387,66.18078434,,,,,,
2536342,Brandon Bostick,FA,TE,28,5,NA,27.1,0,21.7981686,,,,,,
100001,Falcons,ATL,DST,NA,NA,5,102.1689669,96.5,111.1882966,,,,,,
2530700,Dontrelle Inman,LAC,WR,28,4,8,49.64962156,25.67702993,76.79790406,,,,,,
2558150,ArDarius Stewart,NYJ,WR,NA,0,11,48.88557799,0,56.96074857,,,,,,
2558266,George Kittle,SF,TE,24,0,11,25.91034353,0,34.37497893,,,,,,
100031,Buccaneers,TB,DST,NA,NA,11,101.0840417,62.4,118.3764535,,,,,,
2550521,Xavier Grimble,PIT,TE,25,3,9,25.53779639,9.789436304,41.31066611,,,,,,
2558207,Jonnu Smith,TEN,TE,22,0,8,25.43785876,4.063182442,35.51460366,,,,,,
2558105,Chris Godwin,TB,WR,21,0,11,48.00422586,13.22123457,76.58992535,,,,,,
2550328,Brandon Coleman,NO,WR,25,3,5,47.95950754,39.39546565,59.85756803,,,,,,
497206,James Starks,FA,RB,31,7,NA,0,0,0,,,,,,
2527672,Will Tukuafu,FA,RB,33,7,NA,0,0,0,,,,,,
2541199,Luke Willson,SEA,TE,27,4,6,24.33743666,11.28554387,33.41231927,,,,,,
2550313,Richard Rodgers,GB,TE,25,3,8,23.94215161,6.084544219,32.32478388,,,,,,
2557898,Cooper Kupp,LAR,WR,24,0,9,46.62999993,0,56.62664929,,,,,,
2534437,Austin Johnson,FA,RB,28,4,NA,0,0,0,,,,,,
2555216,Malcolm Mitchell,NE,WR,24,1,9,46.57082457,7.193494601,68.08631368,,,,,,
497254,Dennis Pitta,FA,TE,32,7,NA,23.34946237,0,34.74811047,,,,,,
2550272,Albert Wilson,KC,WR,25,3,10,45.92481969,28.0920753,61.78983027,,,,,,
2552580,A.J. Derby,DEN,TE,26,2,5,22.92192736,12.32913419,29.56859885,,,,,,
2555317,Tajae Sharpe,TEN,WR,23,1,8,45.67965465,4.304965648,70.90841277,,,,,,
2540203,Levine Toilolo,ATL,TE,26,4,5,22.253973,12.62410387,29.16810715,,,,,,
2552399,Jeff Heuerman,DEN,TE,25,2,5,22.21131428,9.25688495,37.85430792,,,,,,
2532853,Ladarius Green,FA,TE,27,5,NA,22.10107527,0,32.8902907,,,,,,
2532977,Kendall Wright,CHI,WR,28,5,9,44.82540279,27.48888495,54.32356908,,,,,,
2558144,Adam Shaheen,CHI,TE,23,0,9,21.74636595,0.056104252,30.28538513,,,,,,
100015,Jaguars,JAC,DST,NA,NA,8,96.62413231,73,113.2138895,,,,,,
2555311,Jerell Adams,NYG,TE,25,1,8,21.02814203,-0.108513011,37.03353652,,,,,,
2541388,Brice Butler,DAL,WR,27,4,6,43.93750795,0,56.16116293,,,,,,
2534789,Daryl Richardson,FA,RB,27,5,NA,0,0,0,,,,,,
2534871,Derrick Coleman,FA,RB,27,5,NA,0,0,0,,,,,,
100018,Raiders,OAK,DST,NA,NA,10,96.24569551,65,110.7348837,,,,,,
2532841,Michael Floyd,MIN,WR,28,5,9,43.69182972,21.60696777,57.23766252,,,,,,
2552468,Maxx Williams,BAL,TE,23,2,10,20.45345574,10,32.14,,,,,,
2556460,Geronimo Allison,GB,WR,23,1,8,43.18513687,12.41398958,58.82775102,,,,,,
2550163,Michael Campanaro,BAL,WR,26,3,10,42.94290948,19.59318244,66.48637751,,,,,,
2539260,Denard Robinson,FA,RB,27,4,NA,0,0,0,,,,,,
2540145,Cordarrelle Patterson,OAK,WR,26,4,10,42.39885028,22.3677753,61.78888616,,,,,,
497224,Ed Dickson,CAR,TE,30,7,11,19.45090963,12.4,25.3353753,,,,,,
2539341,Montee Ball,FA,RB,27,4,NA,0,0,0,,,,,,
2495835,Anthony Fasano,MIA,TE,33,11,11,19.24369708,11.77894171,27.69890565,,,,,,
2507218,Brent Celek,PHI,TE,32,10,10,19.24322058,9.614015795,29.29182708,,,,,,
2540171,Joseph Randle,FA,RB,26,4,NA,0,0,0,,,,,,
2556463,Stephen Anderson,HOU,TE,24,1,7,18.29324929,10.57823746,29.89366469,,,,,,
2507225,Nick Folk,TB,K,33,10,11,56.5882822,3.066202189,95.67274109,,,,,,
2532933,Brian Quick,WAS,WR,28,5,5,41.1349865,-0.424000764,69.08623248,,,,,,
2558049,Michael Roberts,DET,TE,23,0,7,18.10099811,6.115980032,29.17139366,,,,,,
2557870,Taywan Taylor,TEN,WR,NA,0,8,40.91984397,0,48.11345,,,,,,
2541187,Demetrius Harris,KC,TE,26,4,10,17.20634374,0,26.97781606,,,,,,
2543481,Jace Amaro,TEN,TE,25,3,8,16.74861171,-0.133737023,36.34764681,,,,,,
2540225,Tommy Bohanon,FA,RB,27,4,NA,0,0,0,,,,,,
2540928,Darren Fells,DET,TE,31,5,7,16.0589464,10.15701083,22.890768,,,,,,
2532835,Rhett Ellison,NYG,TE,29,5,8,15.96061304,6.00296153,21.69004489,,,,,,
2543502,Tre Mason,FA,RB,24,3,NA,0,0,0,,,,,,
2550546,Philly Brown,BUF,WR,26,3,6,38.12829341,20.87026063,51.5854675,,,,,,
100022,Saints,NO,DST,NA,NA,5,90.3781015,73.4,108.0150029,,,,,,
81294,Brian Hoyer,SF,QB,32,8,11,162.9727127,134.8122,197.1331581,,,,,,
2555486,Temarrick Hemingway,LAR,TE,24,1,9,14.66641695,0,32.01043595,,,,,,
2505587,Anquan Boldin,FA,WR,37,14,NA,37.54408602,0,55.8722093,,,,,,
2540211,Gavin Escobar,KC,TE,26,4,10,14.20837333,-1.885424701,27.89575006,,,,,,
324,Jacob Tamme,FA,TE,32,9,NA,14.09469655,0,23.05143731,,,,,,
2557859,Jake Butt,DEN,TE,22,0,5,14.00320581,0,21.53686047,,,,,,
2552491,Dorial Green-Beckham,FA,WR,24,2,NA,36.48697553,24.22667078,48.22575988,,,,,,
2543596,Dri Archer,FA,RB,26,3,NA,0,0,0,,,,,,
2552559,C.J. Uzomah,CIN,TE,24,2,6,13.0407803,7.453641457,18.52066055,,,,,,
2552396,Ben Koyack,JAC,TE,24,2,8,12.77720939,0,22.95969061,,,,,,
2552408,Darren Waller,BAL,TE,25,2,10,12.71505376,0,21.55232558,,,,,,
2550596,Darrin Reaves,FA,RB,24,3,NA,0,0,0,,,,,,
2552586,Tyler Kroft,CIN,TE,25,2,6,11.99931193,2.215842093,20.24107689,,,,,,
2552376,David Cobb,FA,RB,24,2,NA,0,0,0,,,,,,
2552418,Justin Hardy,ATL,WR,26,2,5,34.78804109,12.76346762,54.03488289,,,,,,
2558011,Bucky Hodges,MIN,TE,22,0,9,11.65644934,0.983182442,19.120307,,,,,,
2540259,MarQueis Gray,MIA,TE,27,4,11,11.62299684,0,24.44292798,,,,,,
2552402,Nick Boyle,BAL,TE,24,2,10,11.5702972,0,18.41596615,,,,,,
2558023,Eric Saubert,ATL,TE,23,0,5,11.55779683,6.130358647,15.63458116,,,,,,
2552380,Karlos Williams,FA,RB,24,2,NA,0,0,0,,,,,,
2555477,Charone Peake,NYJ,WR,25,1,11,34.25983337,25.84368187,43.58117447,,,,,,
2555348,Braxton Miller,HOU,WR,25,1,7,34.01655168,21.97,45.31006446,,,,,,
2541966,Jaron Brown,ARI,WR,27,4,8,33.55197345,22.7222085,48.22108686,,,,,,
2552476,Kenny Hilliard,FA,RB,26,2,NA,0,0,0,,,,,,
2543628,Troy Niklas,ARI,TE,25,3,8,10.07306883,0,19.98223641,,,,,,
497246,Michael Hoomanawanui,NO,TE,29,7,5,10.00225699,0,17.93579043,,,,,,
2552403,Nick OLeary,BUF,TE,25,2,6,9.89011271,0,18.05713795,,,,,,
2555306,David Morgan,MIN,TE,24,1,9,9.870856057,5.486583914,14.70179561,,,,,,
2508097,Andrew Hawkins,NE,WR,31,6,9,32.65844567,0,34.41048,,,,,,
2649,Danny Amendola,NE,WR,32,9,9,32.49939072,7.60675387,45.39396474,,,,,,
100005,Bears,CHI,DST,NA,NA,9,84.39396919,68,104.9579119,,,,,,
2550198,Bennie Fowler,DEN,WR,26,3,5,31.93094412,10.22865349,44.8829488,,,,,,
2553486,Trey Williams,FA,RB,25,2,NA,0,0,0,,,,,,
2552470,Sammie Coates,PIT,WR,24,2,9,31.42309935,12.81288958,43.14811445,,,,,,
2553618,Brandon Wegher,FA,RB,NA,NA,NA,0,0,0,,,,,,
2556375,Rico Gathers,DAL,TE,23,1,6,8.35091358,0,14.40387356,,,,,,
2555289,Nick Vannett,SEA,TE,NA,1,6,8.18236647,0,16.32295337,,,,,,
2558149,JuJu Smith-Schuster,PIT,WR,21,0,9,30.55918321,0.090260631,44.158999,,,,,,
2553767,George Farmer,FA,RB,24,2,NA,0,0,0,,,,,,
2553451,Neal Sterling,JAC,TE,NA,NA,8,7.574252812,0,13.82347789,,,,,,
2553848,Dreamius Smith,FA,RB,NA,NA,NA,0,0,0,,,,,,
2555462,Kelvin Taylor,FA,RB,24,1,NA,0,0,0,,,,,,
2507828,Logan Paulsen,SF,TE,30,7,11,7.168507952,0,12.89483047,,,,,,
2541944,Russell Shepard,CAR,WR,27,4,11,30.01371205,7.899063521,44.48904994,,,,,,
2535535,Phillip Supernaw,TEN,TE,27,5,8,7.046347199,0,13.27062451,,,,,,
2552463,Jaelen Strong,HOU,WR,23,2,7,29.72353879,10.21629171,51.54732532,,,,,,
2541147,Charles Johnson,CAR,WR,28,4,11,29.56229301,24.7,35.06059871,,,,,,
2535138,Greg Scruggs,NE,TE,27,5,9,6.4,0,5.147906977,,,,,,
2533028,James Hanna,DAL,TE,28,5,6,6.354543554,0,10.00510638,,,,,,
2556544,Glenn Gronkowski,FA,RB,24,1,NA,0,0,0,,,,,,
80427,Darrius Heyward-Bey,PIT,WR,30,8,9,29.02555287,6.017879933,45.85718969,,,,,,
2556592,Roger Lewis,NYG,WR,24,1,8,28.93986977,-0.499574701,51.39407202,,,,,,
2556563,Don Jackson,FA,RB,24,1,NA,0,0,0,,,,,,
2556728,Brandon Burks,FA,RB,24,1,NA,0,0,0,,,,,,
2495347,Lee Smith,OAK,TE,30,6,10,5.80991369,0,10.85437854,,,,,,
497258,Andrew Quarless,FA,TE,29,7,NA,5.8,5.8,5.8,,,,,,
2556854,Devon Johnson,FA,RB,24,1,NA,0,0,0,,,,,,
2556478,Ben Braunecker,CHI,TE,23,1,9,5.620998599,0,8.72278902,,,,,,
2558003,Carlos Henderson,DEN,WR,23,0,5,28.50545668,0,49.39057802,,,,,,
2557886,Jeremy Sprinkle,WAS,TE,23,0,5,5.567194781,0,8.367985,,,,,,
2495341,Cecil Shorts,FA,WR,30,6,NA,27.8074715,0,44.61370542,,,,,,
222,Harry Douglas,TEN,WR,33,9,8,27.77385476,-0.66098397,51.47075129,,,,,,
100010,Lions,DET,DST,NA,NA,7,80.15550068,49.1,98.58335258,,,,,,
2539275,Mike Glennon,CHI,QB,28,4,9,152.6723075,117.5482457,175.5195939,,,,,,
2553454,Geoff Swaim,DAL,TE,NA,NA,6,4.459535377,0,8.337627209,,,,,,
2555473,Ricardo Louis,CLE,WR,NA,1,9,27.27107801,8.971222791,39.62021303,,,,,,
2558864,Mason Schreck,CIN,TE,NA,0,6,4.290809328,0,5.75161,,,,,,
2552600,Nelson Agholor,PHI,WR,24,2,10,27.19281388,7.876441329,35.63903346,,,,,,
79589,David Johnson,PIT,TE,30,8,9,4.19801399,0,7.033776388,,,,,,
2495331,Aldrick Robinson,SF,WR,29,6,11,27.10922504,0,41.14879765,,,,,,
2495211,Niles Paul,WAS,TE,28,6,5,4.126816334,0,7.764349329,,,,,,
2553667,Matt LaCosse,NYG,TE,NA,NA,8,4.097832647,0,7.068048632,,,,,,
2552478,Blake Bell,SF,TE,26,2,11,3.912389385,-0.138286096,7.854538327,,,,,,
2552429,Ty Montgomery,GB,RB,24,2,8,148.0470252,129.3,161.0232055,1,,,,,
2495234,Luke Stocker,TB,TE,29,6,11,3.807133017,0,6.381741756,,,,,,
2558204,Jamaal Williams,GB,RB,NA,0,8,69.20804417,33.03539095,88.92303103,2,,,,,
2558208,Chad Williams,ARI,WR,23,0,8,26.40358885,0.59,43.30255319,,,,,,
2553606,Jordan Taylor,DEN,WR,25,2,5,26.32458687,-1.769205399,36.447925,,,,,,
2558116,Aaron Jones,GB,RB,23,0,8,34.77322102,6.695390947,58.48873625,3,,,,,
71435,John Phillips,NO,TE,30,8,5,2.991334314,-0.096358543,6.187758721,,,,,,
2553318,James OShaughnessy,NE,TE,NA,NA,9,2.890811168,-0.152232219,6.683784469,,,,,,
2550206,Ryan Hewitt,CIN,TE,26,3,6,2.884036197,0,5.339367124,,,,,,
2556453,Hakeem Valles,ARI,TE,25,1,8,2.782735254,-0.126364883,4.183134347,,,,,,
2541096,Ifeanyi Momah,ARI,TE,28,4,8,2.774193548,0,4.128488372,,,,,,
2553554,Matt Lengel,NE,TE,NA,NA,9,2.737310606,0,4.731914894,,,,,,
2552477,Aaron Ripkowski,GB,RB,NA,NA,8,33.4985606,0,55.52574922,4,,,,,
2532978,Jarius Wright,MIN,WR,28,5,9,25.5070685,9.282525299,37.17262936,,,,,,
2558837,Devante Mays,GB,RB,NA,0,8,3.59936553,-0.11,5.48595,4,,,,,
2552660,Randall Telfer,CLE,TE,25,2,9,2.460130415,0,4.887624586,,,,,,
2539645,Brandon Williams,IND,TE,30,5,11,2.45296207,-0.130114286,5.257393578,,,,,,
2543767,Logan Thomas,BUF,TE,26,3,6,2.219354839,0,3.761860465,,,,,,
2533034,Lamar Miller,HOU,RB,26,5,7,176.3781972,167.2,180.3396429,1,,,,,
2535943,Sean McGrath,LAC,TE,30,5,8,2.11104765,0,3.441941349,,,,,,
2552622,Chris Manhertz,CAR,TE,NA,NA,11,2.072786548,-0.039630058,5.05797042,,,,,,
497234,Garrett Graham,FA,TE,31,7,NA,1.842782446,0,3.793127907,,,,,,
100007,Browns,CLE,DST,NA,NA,9,76.83408246,55.9,92.59393313,,,,,,
2534241,Derek Carrier,WAS,TE,27,5,5,1.413434314,-0.096358543,2.958537791,,,,,,
497242,Clay Harbor,NO,TE,30,7,5,1.412405742,-0.096358543,2.946915698,,,,,,
2552401,MyCole Pruitt,CHI,TE,25,2,9,1.369427171,-0.096358543,2.83875,,,,,,
2557994,DOnta Foreman,HOU,RB,21,0,7,55.35103911,13.67123457,73.45685736,3,,,,,
2543600,Alfred Blue,HOU,RB,26,3,7,37.92310222,22.34,58.02614111,2,,,,,
2556708,Cole Wick,DET,TE,24,1,7,1.191107143,0,2.866860465,,,,,,
2553660,Akeem Hunt,HOU,RB,24,2,7,13.60650063,3.463182442,21.50181839,4,,,,,
2537931,Josh Gordon,CLE,WR,26,5,9,23.53909465,0,31.55295,,,,,,
2555419,Pharoh Cooper,LAR,WR,22,1,9,23.46644392,8.463341711,40.04676898,,,,,,
2539202,Chris Gragg,NYJ,TE,27,4,11,0.529517045,0,0.985733945,,,,,,
2543646,Bruce Ellington,SF,WR,26,3,11,23.34169167,5.344549158,44.02251675,,,,,,
2508112,Rob Housler,FA,TE,29,6,NA,0.328349381,0,0.567703364,,,,,,
2555234,Tyler Ervin,HOU,RB,24,1,7,4.16523603,-1.444869684,9.789439205,4,,,,,
2533353,Cory Harkey,LAR,TE,27,5,9,0.295182073,0,0.541860465,,,,,,
2507405,Matthew Mulligan,DET,TE,32,9,7,0.29410061,0,0.412278287,,,,,,
497320,Andre Roberts,ATL,WR,29,7,5,23.02014654,8.832208505,37.82510113,,,,,,
2553682,Wes Saxton,WAS,TE,24,2,5,0.049477304,0,0.074477064,,,,,,
2541768,Tim Wright,FA,TE,27,4,NA,0.01349381,0,0.023330275,,,,,,
2552462,Gerald Christian,ARI,TE,26,2,8,0,0,0,,,,,,
2537933,Larry Donnell,BAL,TE,29,5,10,0,0,0,,,,,,
2553900,Daniel Brown,CHI,TE,NA,NA,9,0,0,0,,,,,,
2495620,Clark Harris,CIN,TE,33,10,6,0,0,0,,,,,,
2555218,Dan Vitale,CLE,TE,NA,1,9,0,0,0,,,,,,
2553552,Khari Lee,DET,TE,NA,NA,7,0,0,0,,,,,,
1060,Gary Barnidge,FA,TE,32,9,NA,0,0,0,,,,,,
89766,Brandon Myers,FA,TE,32,8,NA,0,0,0,,,,,,
497226,Jim Dray,FA,TE,31,7,NA,0,0,0,,,,,,
2499277,David Ausberry,FA,TE,30,6,NA,0,0,0,,,,,,
2507486,Kellen Davis,FA,TE,32,9,NA,0,0,0,,,,,,
2539197,Michael Williams,FA,TE,27,4,NA,0,0,0,,,,,,
2550243,Justin Perillo,FA,TE,26,3,NA,0,0,0,,,,,,
2550278,Blake Annen,FA,TE,26,3,NA,0,0,0,,,,,,
2551359,Jerome Cunningham,FA,TE,26,3,NA,0,0,0,,,,,,
2553292,Kennard Backman,FA,TE,24,2,NA,0,0,0,,,,,,
2553791,E.J. Bibbs,FA,TE,26,2,NA,0,0,0,,,,,,
2553840,Brian Parker,FA,TE,NA,NA,NA,0,0,0,,,,,,
2555487,Beau Sandland,GB,TE,24,1,8,0,0,0,,,,,,
2558832,Mo Alie-Cox,IND,TE,24,1,11,0,0,0,,,,,,
2533047,Orson Charles,KC,TE,26,5,10,0,0,0,,,,,,
2542357,James Winchester,KC,TE,28,2017,10,0,0,0,,,,,,
2550454,Asante Cleveland,LAC,TE,25,3,8,0,0,0,,,,,,
2539208,Chris Pantale,MIA,TE,27,4,11,0,0,0,,,,,,
2555483,Thomas Duarte,MIA,TE,22,1,11,0,0,0,,,,,,
2558783,Nick Truesdell,MIN,TE,27,1,9,0,0,0,,,,,,
79625,Bear Pascoe,NE,TE,31,8,9,0,0,0,,,,,,
2539283,Jake Stoneburner,NO,TE,28,4,5,0,0,0,,,,,,
2506619,Daniel Fells,NYG,TE,34,11,8,0,0,0,,,,,,
2536071,Cooper Helfet,OAK,TE,28,6,10,0,0,0,,,,,,
2541512,Brian Leonhardt,OAK,TE,27,4,10,0,0,0,,,,,,
2553658,Gabe Holmes,OAK,TE,NA,NA,10,0,0,0,,,,,,
2556818,Ryan OMalley,OAK,TE,24,2017,10,0,0,0,,,,,,
2550608,RaShaun Allen,SEA,TE,27,3,6,0,0,0,,,,,,
2553465,Rory Anderson,SF,TE,25,2,11,0,0,0,,,,,,
2506410,Alex Smith,WAS,TE,35,12,5,0,0,0,,,,,,
2550356,Marcel Jensen,WAS,TE,27,3,5,0,0,0,,,,,,
2543695,Jay Prosch,HOU,RB,25,3,7,2.243783438,0,4.464749659,4,,,,,
2507883,Jeff Cumberland,LAC,TE,30,7,8,-0.100875602,-0.19,-0.025636388,,,,,,
2559362,Dare Ogunbowale,HOU,RB,NA,0,7,0,0,0,4,,,,,
2555468,Rashard Higgins,CLE,WR,23,1,9,22.08865798,5.789458505,35.48264104,,,,,,
2506404,Frank Gore,IND,RB,34,12,11,139.8275232,93.6,162.8256942,1,,,,,
2540151,Justin Hunter,PIT,WR,26,4,9,21.70328066,-0.192717087,37.33744186,,,,,,
2539203,Cobi Hamilton,PIT,WR,27,4,9,21.5758472,-0.192717087,32.13280428,,,,,,
2533460,Robert Turbin,IND,RB,28,5,11,81.19275555,57.90519673,98.64947177,3,,,,,
2507855,Victor Cruz,CHI,WR,31,7,9,21.431326,2.664,35.48893578,,,,,,
2558123,Marlon Mack,IND,RB,NA,0,11,45.59301217,0,70.64209302,4,,,,,
2556606,Jalin Marshall,NYJ,WR,NA,1,11,20.21473001,0,42.08812509,,,,,,
2556411,Josh Ferguson,IND,RB,24,1,11,13.42627158,-0.349048256,27.468402,4,,,,,
2557905,Amara Darboh,SEA,WR,23,0,6,19.83227665,2.131723173,38.58604275,,,,,,
2506400,Vincent Jackson,FA,WR,34,12,NA,19.79541953,0,29.79759633,,,,,,
2555209,Chris Moore,BAL,WR,24,1,10,19.73740831,5.305130316,33.0507272,,,,,,
2539322,Christine Michael,IND,RB,27,4,11,9.59122085,0,12.85654,2,,,,,
2557531,Troymaine Pope,IND,RB,24,1,11,2.100827171,-0.096358543,3.422514535,4,,,,,
2552578,Tyler Varga,IND,RB,24,2,11,0,0,0,4,,,,,
2558194,Josh Reynolds,LAR,WR,22,0,9,19.14724711,0,27.25105857,,,,,,
2555331,Cody Core,CIN,WR,23,1,6,19.12122918,-0.172681844,32.89367825,,,,,,
2558254,Robert Davis,WAS,WR,22,0,5,18.93004115,0,25.37475,,,,,,
2556396,Chester Rogers,IND,WR,23,1,11,18.89586687,7.04,31.21647922,,,,,,
2557973,Leonard Fournette,JAC,RB,21,0,8,174.424194,138.916,194.1739755,1,,,,,
2552471,T.J. Yeldon,JAC,RB,24,2,8,66.08321937,41.9722085,95.27575116,2,,,,,
2539250,Quinton Patton,FA,WR,27,4,NA,18.19143791,0,30.56337209,,,,,,
2507999,Chris Ivory,JAC,RB,29,7,8,55.61541996,33.34358457,83.41920501,3,,,,,
2543836,T.J. Jones,DET,WR,25,3,7,17.9935258,0,35.83990219,,,,,,
2553650,Corey Grant,JAC,RB,NA,NA,8,19.48451163,-0.426598256,36.62356975,4,,,,,
2543590,Cody Latimer,DEN,WR,25,3,5,16.14866022,-0.184805781,28.46895955,,,,,,
2540204,Spencer Ware,KC,RB,26,4,10,147.3279264,131.9202225,158.2023035,1,,,,,
2535988,Brittan Golden,ARI,WR,29,5,8,16.02873688,-1.274312542,39.21097061,,,,,,
2557917,Kareem Hunt,KC,RB,22,0,10,92.43052363,45.673,104.7761183,4,,,,,
2558129,Isaiah McKenzie,DEN,WR,22,0,5,15.92472871,5.02184973,25.89208511,,,,,,
2553725,Bradley Marquez,LAR,WR,NA,NA,9,15.88201713,-0.273615359,38.65180966,,,,,,
2550268,Charcandrick West,KC,RB,26,3,10,43.07508983,13.29858746,65.37210564,2,,,,,
497204,C.J. Spiller,KC,RB,30,7,10,7.546668627,-0.192717087,12.8265625,3,,,,,
2543759,Ryan Grant,WAS,WR,27,3,5,15.1300928,0,26.04248252,,,,,,
2528181,Bryan Walters,FA,WR,30,7,NA,14.91533418,0,25.41329392,,,,,,
2533533,Rueben Randle,CHI,WR,26,5,9,14.75525568,0,32.26211009,,,,,,
2555215,Leonte Carroo,MIA,WR,23,1,11,14.54123013,6.403182442,23.24041947,,,,,,
2558127,Josh Malone,CIN,WR,21,0,6,14.42569974,2.306882285,25.45595137,,,,,,
2495340,Anthony Sherman,KC,RB,29,6,10,2.214740098,0,4.219326327,4,,,,,
2540177,Marquess Wilson,NYJ,WR,25,4,11,14.33623011,-0.385434174,33.94244186,,,,,,
2552469,Melvin Gordon,LAC,RB,24,2,8,193.994815,180.7131824,202.5158875,1,,,,,
2558069,Chad Hansen,NYJ,WR,22,0,11,14.08749874,0,17.20542412,,,,,,
2550658,Branden Oliver,LAC,RB,26,3,8,41.85218877,33.04513032,53.15412947,3,,,,,
2535964,Josh Bellamy,CHI,WR,28,5,9,13.69750338,0,27.23254965,,,,,,
2558202,Trent Taylor,SF,WR,23,0,11,13.40614401,0,18.03774958,,,,,,
2539289,Kenjon Barner,LAC,RB,28,4,8,28.26427376,0,47.4164,4,,,,,
1990,Eddie Royal,FA,WR,31,9,NA,13.2509216,0,19.94631193,,,,,,
2556801,Kenneth Farrow,LAC,RB,24,1,8,20.6381197,-1.394162542,39.9069115,2,,,,,
2543565,Andre Williams,LAC,RB,25,3,8,18.45192921,0,35.72633246,4,,,,,
2555220,Derek Watt,LAC,RB,25,1,8,2.885794899,0,4.300196647,4,,,,,
2555478,Demarcus Robinson,KC,WR,NA,1,10,12.34927946,0,22.03930373,,,,,,
2552475,Todd Gurley,LAR,RB,23,2,9,179.9130863,156.0992867,191.0407409,1,,,,,
2557960,Ryan Switzer,DAL,WR,23,0,6,12.28101008,-0.515843621,23.39242804,,,,,,
2558095,Malachi Dupre,GB,WR,22,0,8,12.0263786,0,12.760515,,,,,,
2535708,Lance Dunbar,LAR,RB,27,5,9,50.26045586,23.2922085,69.49520099,2,,,,,
2495223,Greg Salas,FA,WR,29,6,NA,11.86,11.86,11.86,,,,,,
2552382,Malcolm Brown,LAR,RB,24,2,9,13.28166217,1.763182442,23.791012,3,,,,,
2558258,Shelton Gibson,PHI,WR,22,0,10,11.33780952,0,14.86594071,,,,,,
2539235,Tavarres King,NYG,WR,27,4,8,11.26108902,0,19.52885321,,,,,,
2535869,Rod Streater,BUF,WR,29,5,6,11.13778725,-0.385434174,23.41246221,,,,,,
2558196,Sam Rogers,LAR,RB,22,0,9,2.878882956,-0.111589227,6.919320907,4,,,,,
2534436,Deonte Thompson,CHI,WR,28,5,9,10.95201921,-1.518700764,21.71798477,,,,,,
2559163,Justin Davis,LAR,RB,NA,0,9,0,0,0,4,,,,,
2543750,Jeff Janis,GB,WR,26,3,8,10.62902563,-0.19778397,19.17913193,,,,,,
2558262,Mack Hollins,PHI,WR,24,0,10,10.54944082,0,13.97955,,,,,,
2552421,Kenny Bell,BAL,WR,25,2,10,10.53785872,-0.160174157,26.30711535,,,,,,
2556399,Tevaun Smith,IND,WR,24,1,11,10.41878464,0,17.97059149,,,,,,
2556541,Aaron Green,LAR,RB,25,1,9,-0.044979367,-0.1,-0.014485597,4,,,,,
2555413,Trevor Davis,GB,WR,24,1,8,10.2306669,-0.494869684,21.67788193,,,,,,
2557866,Jehu Chesson,KC,WR,24,0,10,9.797750378,0,12.63098952,,,,,,
81306,Brandon Tate,BUF,WR,30,8,6,9.758372713,0,18.22243053,,,,,,
2552582,Jay Ajayi,MIA,RB,24,2,11,187.6228041,157.5631824,204.7605916,1,,,,,
2550512,Damien Williams,MIA,RB,25,3,11,52.43333584,27.2,78.67969407,2,,,,,
2555230,Kenyan Drake,MIA,RB,NA,1,11,39.03889894,16.32060387,59.87819715,3,,,,,
2543619,Walt Powell,BUF,WR,26,3,6,9.41600254,-0.414974701,21.06822567,,,,,,
2531049,Chris Matthews,BAL,WR,28,4,10,9.386779448,-0.551172177,22.12549963,,,,,,
2556785,Paul Turner,PHI,WR,24,1,10,9.236972334,-0.24008397,19.20260678,,,,,,
